"isco","physical","strength","dexterity","navigation","intellectual","inforproc","uncodified","codified","literacy","business","technical","humanities","numeracy","accounting","analytic","probsolving","evaluation","infogath","conceptualisation","resolution","creativity","planning","social","serving","teaching","selling","managing","caring","autonomy","latitude","control","team","routine","repetitiv","standard","certainty","machines","ICT","ICTbasic","ICTadvanced"
"54",0.082108736,0.021531519,0.12082343,0.092384353,0.67910224,0.63361061,0.051653564,NA,0.63356429,0.74199986,0.4523809,NA,0.64229381,0.70148069,0.76611745,0.83333331,0.81154031,0.91562992,0.71714097,0.74398428,0.71276861,0.65160877,0.47367436,0.69887435,0.49945611,0.66865087,0.39993197,0.32737848,0.6452136,0.62841415,0.82074207,0.69157815,0.43188414,0.29577202,0.75824618,0.35167611,0.20525701,0.71742195,0.9375,0.59759045
"54",0,0.12720658,0,0.60269558,0.22083333,0.025,0.4553951,0.025,0.050000001,0,0.15000001,0,0,0,0,0.41666666,0.41666666,0.034280661,0.41666666,0.38848954,0.23952985,0,0.125,0.26644102,0,0.375,0,0.53800952,0,0,0.19956188,1,0.6836431,0.60916716,1,0.91146845,0.2109461,0.081249997,0.0625,0
"54",0.58633077,0.256327,0.75271302,0.7499522,0.56401622,0.50517237,0.86901212,0.50517237,0.62568915,0.58353221,0.71000296,0.58353221,0.38465559,0.40550378,0.36380741,0.62286013,0.75336909,0.72482115,0.7819171,0.49235117,0.57089829,0.41380402,0.50455219,0.65193516,0.57140517,0.40310836,0.32077742,0.57553476,0.27254477,0.33501461,0.21007493,0.83905917,0.69088149,0.41264436,1,0.66000003,0.19122103,0.39687499,0.9375,0.13003083
"54",0.53881568,0.23128854,0.47794268,0.36789832,0.61853856,0.91388893,0.25924861,NA,0.86666667,1,0.89999998,NA,0.76099002,1,0.86227411,0.62500262,0.75,0.86515224,0.78266865,0.69032627,0.53227925,0.53066939,0.40314394,0.81092978,0.5,0.625,0.38961414,0.42654341,0.6875,0.625,0.53154224,0,0.42007494,0.66320586,0.5,0.19959635,0.151682,1,0.72941887,1
"54",0.48107508,0.28840163,0.62192923,0.7499522,0.57983285,0.5138889,0.85310835,NA,0.60453784,0.62198478,0.56322753,NA,0.48121315,0.73930395,0.36675587,0.66666669,0.66666669,0.434432,0.77878815,0.50635779,0.73280382,0.41896915,0.36792269,0.65193516,0.37520951,0.4460724,0.3014349,0.4351626,0.46819845,0.4375,0.32876658,0.75,0.37712204,0.28916299,0.47392243,0,0.42416108,0.49623102,0.8125,0
"54",0,0.027364824,0.12159101,0.34879467,0.43888891,0.3125836,0.39032617,NA,0.57863647,0.71080589,0.75,NA,0.13119422,0.32004458,0,0.41666666,0.13403361,0.83325356,0.49095523,0.58976167,0.5432477,0.41896915,0.33333334,0.15940905,0.375,0.375,0.086779125,0.53800952,0.46698761,0.48790908,0.48322231,0.39687222,0.5695861,0.52768606,0.50915104,0.66000003,0.12118069,0.14654508,0.68786395,0.1908236
"54",1,0.10169329,1,0,0.66527778,0.49722221,0.12003369,0.49722221,0.74444443,0.66666669,0.89999998,0.66666669,0.25,0.25,0.25,0.83333331,0.83333331,0.87949109,0.83333331,0.75911885,0.73028791,0.5861243,0.45833334,0.53793621,0.375,0.75,0.25,0.25491226,0.8125,0.8125,0.94010645,1,0.68459594,0.54514736,0.5,0.6307044,0.065939039,0.88749999,1,1
"54",0.5,0.1666209,0.5,0.34879467,0.42777777,0.27222222,0.19559675,0.27222222,0.4611111,0.41666666,0.55000001,0.41666666,0.083333336,0,0.16666667,0.58333331,0.58333331,0.38696069,0.58333331,0.47194004,0.58823967,0.41380402,0.125,0.28648621,0.25,0.125,0,0.90060949,0.5625,0.5625,0.53154224,1,0.44547945,0.27562854,0.61453855,0.33000001,0.19122103,0.30000001,0.5,0
"54",0.50112396,0.24799366,0.50542605,0.7499522,0.46165282,0.37978917,0.86901212,0.37978917,0.49026716,0.5003978,0.4700059,0.5003978,0.26931122,0.22767426,0.31094816,0.54351646,0.53218174,0.72482115,0.33954233,0.55485117,0.69589829,0.41380402,0.52611035,0.65193516,0.3928104,0.61871672,0.3915548,0.57553476,0.32754841,0.4450219,0.21007493,0.48358876,0.35407591,0.4022277,0,0.66000003,0.21622103,0.5,0.60010213,0.26006165
"54",0,0.17907371,0,0.34879467,0.30000001,0.18333334,0.21956392,0.18333334,0.36666667,0.5,0.1,0.5,0,0,0,0.41666666,0.41666666,0.19364767,0.41666666,0.44813228,0.57664108,0.22684401,0.35416666,0.28648621,0.5,0.3125,0.25,0.90060949,0.5625,0.5625,0.25034213,1,0.3500126,0.27873191,0.45799029,0.450946,0.071677677,0.14375,0.1875,0
"54",0.13373977,0.12720658,0,0.1391824,0.67982227,0.72039151,0.042982433,NA,0.76334852,0.87922096,0.35966197,NA,0.68734235,0.82763684,0.57100397,0.625,0.58333331,0.87173355,0.83519471,0.44813228,0.32465664,0.6517989,0.5625,0.69887435,0.5,0.38525724,0.58111852,0.2047713,0.4375,0.61809939,0.65312845,0.79142177,0.54820693,0.26264644,1,0.71844161,0.10878518,0.87309402,0.89304751,0
"54",0,0.1291908,0.020144122,0.16197704,0.6501286,0.7042464,0.042136483,NA,0.6722222,0.87451231,0.56885695,NA,0.7127443,0.48208851,0.96208423,0.71428096,0.65690809,0.86515224,0.84589571,0.63709843,0.77648556,0.76315528,0.32552734,0.8890574,0.54464853,0.4964146,0.23451163,0.34541062,0.875,0.87183625,0.65312845,0.25,0.47421548,0.21875224,0.24640718,0.63702786,0.065939039,0.75844431,0.98705411,0
"54",0.69055784,0.1842178,0.69055784,0.96818811,0.53323454,0.47593564,0.22107799,0.47593564,0.67934924,0.70495695,0.62813389,0.70495695,0.27252206,0.17297418,0.37206993,0.59053344,0.59053344,0.38119349,0.59053344,0.56885779,0.72494608,0.44955647,0.36115885,0.69628888,0.3851307,0.36185843,0.33648741,0.30179361,0.52532595,0.52532595,0.21007493,0.6878801,0.6854409,0.35829851,0.77611744,0.82031167,0.54454839,0.39888683,0.68210071,0
"54",0.91961181,0.17397203,0.96082741,0.082687311,0.45420623,0.37463498,0.086208351,NA,0.43738392,0.50846338,0.41093206,NA,0.28675729,0.24039921,0.41666666,0.51610863,0.77261347,0.38696069,0.78202206,0.60782355,0.63109916,0.45090073,0.114733,0.2501561,0.23158877,0.25,0.80000001,0.25040796,0.57334739,0.50575072,0.53441828,1,0.6348536,0.49909192,0.76492858,0.58348751,0.076047413,0.13462801,0.24473548,0.039704621
"54",0.21718191,0.028399372,0.43576458,0.071158804,0.70922399,0.59754145,0.051653564,NA,0.73842567,0.80794877,0.48434657,NA,0.52992821,0.41194934,0.64599586,0.80717993,0.89372051,0.87949109,0.6435203,0.79610765,0.70830095,1,0.39098123,0.60586798,0.52042317,0.71630847,0.5959422,0.32737848,0.70818961,0.69926083,0.82074207,0.71183807,0.61491477,0.16559744,1,0.63367808,0.020800779,0.31874999,0.93167263,0.18001416
"54",0.18572098,0.13979071,0,0.3714295,0.67025805,0.71457851,0.25924861,NA,0.57967615,0.63792074,0.44999999,NA,0.64229381,0.38846165,0.96208423,0.67581022,0.41666666,0.434432,0.69626832,0.52741754,0.72601038,0.78988349,0.67555541,0.21756147,0.63430434,0.60640681,0.2677806,0.28560486,0.68435591,0.6875,0.5111534,0.39614767,0.25032055,0.23820585,0.5,0,0.0036619157,0.67294633,0.71848911,0.16745473
"54",1,0.40743425,1,0.7499522,0.58888888,0.17777778,0.86901212,0.17777778,0.35555556,0.33333334,0.40000001,0.33333334,0,0,0,1,1,0.81064838,1,0.11951984,0.32979172,0.052557055,0,0.26644102,0,0,0,0.90060949,0,0,0.27819419,0,0.74474275,0.19506373,1,0.6921556,0.29675698,0,0.375,0
"54",1,0.73333335,1,0.62460059,0.41666669,0.5,0.4553951,0.5,1,1,1,1,0,0,0,0.33333334,0.33333334,0.23090707,0.33333334,0.46612024,0.62565523,0.23117682,0.70416665,0.37068638,0.5,0.9375,0.67500001,0.53800952,0.3125,0.3125,0.25034213,0.75,0.66532588,0.6020264,0.53592765,0.65383416,0.19122103,0.57499999,0.75,0
"54",0.050416484,0.13638829,1,0.16197704,0.48750001,0.3922064,0.066789746,NA,0.53874362,0.48668665,0.32825035,NA,0.19369049,0.18946165,0.44339135,0.75,0.65530503,0.7028352,0.77739376,0.46967983,0.55013508,0.23117682,0.21330044,0.50139284,0.39096218,0.20694853,0,0.35055628,0.093389392,0.0625,0.25034213,0.58886939,0.43112782,0.40811345,0,0.77216917,0.14628631,0.48124999,0.9375,0
"54",1,0.64372468,0.72079122,0.36789832,0.63712633,0.36714137,0.4553951,NA,0.60785365,0.42000797,0.64999998,NA,0.083333336,0.55581069,0.048304081,0.73335242,0.76708591,0.434432,0.625,0.67342263,0.76481116,0.60215211,0.5782268,0.50139284,0.24030861,0.17570738,0.14088,1,0.57571715,0.8125,0.57660687,1,0.1444636,0.015192991,0.10661662,0,0.38204837,0.60624999,0.75,0
"54",0.66473103,0.50270736,0,0.19651744,0.36053103,0.29741502,0.10493994,NA,0.59142613,0.53929251,0.75,NA,0.54096705,0.83333331,0.53836435,0.5,0.58333331,0.61447954,0.59264237,0.63152534,0.65629566,0.4064545,0.59243625,0.39252079,0.3639729,0.47658795,0.34379986,0.20996171,0.5,0.38391608,0.58733797,0.25,0.61977482,0.63818043,0.68368787,0.66000003,0.076047413,0.68170565,0.9375,0
"54",1,0.17023979,1,0.16197704,0.84861112,0.34571362,0.12003369,NA,0.80545008,1,0,NA,0.33333331,1,0.66666669,1,1,0.434432,0.91666669,0.76898432,0.95941138,0.78988349,0.23889001,0.37464961,0.75,1,0,0.2047713,0.75,0.5625,0.71531934,0.5,0.35718402,0.21637864,0.5,0.66000003,0.007309773,0.38995728,1,0
"54",0.42855966,0.28301376,0.25271302,0.7499522,0.37616903,0.24406126,0.86901212,0.24406126,0.35346693,0.3751989,0.31000295,0.3751989,0.13465561,0.11383713,0.15547408,0.50827682,0.58670247,0.72482115,0.44858378,0.42985117,0.44589829,0.41380402,0.39205217,0.65193516,0.1964052,0.34060836,0.1957774,0.57553476,0.25008255,0.29009017,0.21007493,0.48188388,0.33785865,0.24597768,0,0.76759827,0.19122103,0.039558195,0.6875,0.26006165
"54",0.50139439,0.24880488,0.50542605,0.7499522,0.4863486,0.37978917,0.86901212,0.37978917,0.49026716,0.5003978,0.4700059,0.5003978,0.26931122,0.22767426,0.31094816,0.59290802,0.70901489,0.72482115,0.69320858,0.47680122,0.53979844,0.41380402,0.52611035,0.65193516,0.3928104,0.61871672,0.3915548,0.57553476,0.28292927,0.35578361,0.21007493,0.83358878,0.57955366,0.53132856,0.79266757,0.41466492,0.19122103,0.95853353,0.9243027,0.26006165
"54",0.55499804,0.24799366,0.66704822,0.7499522,0.4313187,0.40940633,0.86901212,0.40940633,0.56265432,0.59431243,0.49933809,0.59431243,0.25615835,0.22106239,0.29125428,0.45323104,0.5391109,0.72482115,0.35340062,0.36735117,0.32089829,0.41380402,0.45420244,0.65193516,0.3214052,0.50669217,0.21544498,0.57553476,0.3327952,0.4555155,0.21007493,0.43194926,0.45699257,0.3709777,0,1,0.19122103,0.26520947,0.8125,0.20870113
"54",0,0.20700213,0,0.31373465,0.17049068,0.071993336,0.21956392,0.071993336,0.088607185,0.11075898,0.044303596,0.11075898,0.055379491,0.11075898,0,0.26898801,0.26898801,0.034280661,0.26898801,0.21254957,0.16452985,0,0.078586332,0.26644102,0,0.23575899,0,0.53800952,0,0,0.19956188,0.25,0.53242105,0.69671208,1,0.67077106,0.35527721,0.022151798,0,0
"54",0.90389055,0.53488225,0.90389055,0.58796632,0.37519902,0.34650743,0.4553951,0.34650743,0.58403307,0.53852075,0.67505777,0.53852075,0.10898176,0.083333336,0.13463019,0.40389058,0.40389058,0.19364767,0.40389058,0.40062183,0.6817922,0.22684401,0.18958814,0.28648621,0.22597264,0.26201367,0.080778114,0.13136245,0.20194529,0.20194529,0.5111534,0.40389058,0.54998142,0.46609002,0.5,0.65995854,0.86744326,0.38295212,0.66590422,0
"54",0.50305682,0.28972974,0.46948856,0.7499522,0.52323723,0.43298244,0.86901212,0.43298244,0.60035837,0.66106331,0.47894847,0.66106331,0.26560652,0.35201508,0.17919795,0.61349201,0.71036899,0.72482115,0.69591683,0.51661509,0.61942619,0.41380402,0.47056648,0.65193516,0.2926617,0.52386773,0.30883312,0.57553476,0.32237938,0.43468383,0.21007493,0.75397247,0.40305471,0.37150091,0.47392243,0.3637408,0.19122103,0.40209043,0.45443931,0.13003083
"54",0.45368183,0.22699997,0.38409334,0.7499522,0.38564861,0.279526,0.86901212,0.279526,0.36845601,0.33310157,0.43916491,0.33310157,0.19059595,0.19595206,0.18523984,0.49177125,0.5639112,0.72482115,0.40300128,0.4196313,0.42545858,0.41380402,0.44871107,0.65193516,0.32618606,0.40847462,0.28142467,0.57553476,0.268246,0.32641709,0.21007493,0.65211213,0.54308075,0.25790566,0.43749246,0.93384409,0.22133125,0.49623102,1,0.13003083
"54",1,0.24799366,1,0.62460059,0.57233602,0.55076617,0.57231802,NA,0.55490333,0.66666669,0.67477894,NA,0.43734556,0.66666669,0.14954221,0.67557979,0.75,0.61447954,0.75,0.50062186,0.68227923,0.49709669,0.35416666,0.21756147,0.5,0.4375,0.40434679,0.28560486,0.48338252,0.46661875,0.29121232,0.33194453,0.6498968,0.17570585,0.78614622,0.95831615,0.48719075,0.43746552,0.375,0
"54",0.56276059,0.34838483,0.58994484,0.7499522,0.46202427,0.33516732,0.86901212,0.33516732,0.51726556,0.49188223,0.56803226,0.49188223,0.15306908,0.13773218,0.16840596,0.58888119,0.7289061,0.72482115,0.73299104,0.44885626,0.4839085,0.41380402,0.47992277,0.65193516,0.30061015,0.65178692,0.21974689,0.57553476,0.25785273,0.30563051,0.21007493,0.84698641,0.5695861,0.54875833,0.5,0.66000003,0.52938432,0.43326753,0.16877833,0.13003083
"54",0.57780075,0.24229705,0.741153,0.7499522,0.44324279,0.33671308,0.86901212,0.33671308,0.53877056,0.55036604,0.51557952,0.55036604,0.13465561,0.11383713,0.15547408,0.5497725,0.63342482,0.72482115,0.54202849,0.46612024,0.51843649,0.41380402,0.41834372,0.65193516,0.1964052,0.45169842,0.21614499,0.57553476,0.29027539,0.37047586,0.21007493,0.82652104,0.51874661,0.6020264,0.45700821,0.49720532,0.22862965,0.47849807,0.45927516,0.13003083
"54",1,0.31791535,1,0.23746094,0.55445468,0.55833334,0.22107799,NA,0.91666669,0.82717419,0.69850749,NA,0.5,0.50273871,0.29831311,0.56740987,0.5,0.38696069,0.6095764,0.48119903,0.80985391,0.45090073,0.20833333,0.82565987,0.12121485,0.125,0.1,0.15877639,0.6875,0.74874604,0.53154224,0.75,0.43434998,0.23209272,0.51822591,0,0.44050339,0.51249999,0.72171843,0
"54",0.48928887,0.22225411,0.49566031,0.7499522,0.47478449,0.34093761,0.86901212,0.34093761,0.45321351,0.50846338,0.34271377,0.50846338,0.22866175,0.3018494,0.15547408,0.60863137,0.67602098,0.72482115,0.62722081,0.54124182,0.66867965,0.41380402,0.42853189,0.65193516,0.20556104,0.50652647,0.20310207,0.57553476,0.31141186,0.41274875,0.21007493,0.47976637,0.44589937,0.38207087,0.5,0.4556272,0.19122103,0.22970441,0.11087922,0.13003083
"54",0.56530392,0.25240755,0.69355202,0.7499522,0.45751452,0.33977565,0.86901212,0.33977565,0.43970284,0.4621509,0.39480674,0.4621509,0.23984845,0.30558684,0.17411005,0.57525337,0.62731898,0.72482115,0.52981681,0.52318782,0.63257158,0.41380402,0.52543962,0.65193516,0.31689146,0.68805885,0.39477772,0.57553476,0.31384,0.41760507,0.21007493,0.81974655,0.53465515,0.51131678,0.35769218,0.73495644,0.19122103,0.11523762,0.49057257,0.23789155
"54",0.5162583,0.50588107,0.56162423,0.46603236,0.38550413,0.56629038,0.33018938,NA,0.37511575,0.40299231,0.45626056,NA,0.37807292,0.1932584,0.38813779,0.44298086,0.44523767,0.19364767,0.69130689,0.48758775,0.5432477,0.31470415,0.18054537,0.15940905,0.24882714,0,0.31294942,0.13136245,0.37726054,0.4375,0.5111534,0.7070204,0.6834169,0.34308019,1,0.66000003,0.49317318,0.19504231,0.57355899,0.22669896
"54",1,0.2482425,1,0.19651744,0.33333331,0.34305555,0.10493994,NA,0.39723346,0.45083752,0.40000001,NA,0.36086112,0.14393486,0.11426218,0.51610863,0.62859488,0.7028352,0.5,0.46028566,0.67111093,0.49709669,0.20833333,1,0.21284342,0,0,0.20996171,0.4375,0.5625,0.47673577,0.40217316,0.52701253,0.18820585,0.75505769,0.53635508,0.085554667,0.23125,0.47395343,0
"54",0.43945393,0.099174805,0.31609192,0.39118257,0.56736112,0.64963329,0.25924861,NA,0.88364315,0.71936214,0.94999999,NA,0.68734235,0.75145328,0.61908352,0.70048231,0.88465929,0.86515224,0.59514034,0.64323771,0.71383393,0.42347845,0.37933046,0.35037139,0.42594656,0.6132164,0.125,0.2047713,0.52227122,0.42381716,0.37135863,0.47925276,0.41706029,0.3432821,0.18262671,0.15067992,0.31954837,0.51249999,0.8125,0.27216098
"54",1,0.44013685,1,0.46603236,0.37133735,0.48493671,0.39032617,NA,0.23333333,0.18270047,0.1,NA,0.36389568,0.18497689,0.33261028,0.46807182,0.41852054,0.23090707,0.69167358,0.51336801,0.31424311,0.29925439,0.10619548,0.3201769,0,0.1875,0,0.077386729,0.875,0.85677147,0.29121232,0.93588507,0.70001352,0.56485283,0.48999181,0.73707914,0.24546674,0.087499999,0.0625,0
"54",0.49001285,0.21466033,0.50542605,0.7499522,0.51790285,0.37978917,0.86901212,0.37978917,0.49026716,0.5003978,0.4700059,0.5003978,0.26931122,0.22767426,0.31094816,0.65601647,0.78218174,0.72482115,0.83954233,0.52985114,0.64589828,0.41380402,0.52611035,0.65193516,0.3928104,0.61871672,0.3915548,0.57553476,0.36879843,0.52752191,0.21007493,0.83358878,0.24865922,0.24597768,0.5,0,0.19122103,0.89999998,0.9375,0.26006165
"54",1,0.50270736,1,0.53128499,0.50763094,0.40940633,0.22107799,NA,0.51550317,0.83333331,0.5,NA,0.12551787,0.25,0,0.75,0.66666669,0.70070547,0.66666669,0.70395088,0.76149732,0.53066939,0.10214014,0.39779478,0,0,0.1,0.53800952,0.60701936,0.8125,0.65312845,0.42915931,0.29924574,0.35577786,0,0.51311183,0.32753345,0.32084197,0.8125,0
"54",0.49001285,0.21466033,0.50542605,0.7499522,0.52415282,0.37978917,0.86901212,0.37978917,0.49026716,0.5003978,0.4700059,0.5003978,0.26931122,0.22767426,0.31094816,0.66851646,0.78218174,0.72482115,0.83954233,0.55485117,0.69589829,0.41380402,0.52611035,0.65193516,0.3928104,0.61871672,0.3915548,0.57553476,0.36164916,0.51322335,0.21007493,0.93358874,0.74474275,0.7372095,0.50876814,0.98825067,0.19122103,1,0.79938209,0.26006165
"54",1,0.73333335,1,0.31942624,0.712286,0.47705948,0.27276984,NA,0.6388889,0.45756546,0.65349936,NA,0.50426173,0.68394864,0.41666666,1,0.81521338,0.61447954,1,0.74025029,0.8363598,0.69084138,0.42218933,0.49379039,0.54496872,0.43549085,0.39508307,0.28560486,0.58098662,0.875,0.53441828,0.73831785,0.58687979,0.43816698,0.5,0.66000003,0.4812265,0.33125001,0.75,0
"54",1,0.53488225,1,0.60269558,0.5486111,0.5138889,0.33856115,0.5138889,0.69444448,0.66666669,0.75,0.66666669,0.33333334,0.5,0.16666667,0.58333331,0.58333331,0.434432,0.58333331,0.56885779,0.63308072,0.54437774,0.54166669,0.50139284,0.5,0.625,0.5,0.25491226,0.4375,0.4375,0.21007493,0.5,0.53663135,0.48330852,1,0.25799784,0.54296809,0.76249999,0.875,0
"54",0,0.04403149,0,0.31373465,0,0,0.21956392,0,0,0,0,0,0,0,0,0,0,0.034280661,0,0.33794773,0.43972903,0,0,0.26644102,0,0,0,0.53800952,0.75,0.75,0.94010645,0,0.54713213,0.74008375,0.19149357,1,0.24163485,0,0.39375472,0.10961065
"54",0,0,0,0.10201249,0.8277778,0.65555561,0.049229648,0.65555561,0.81111115,0.91666669,0.60000002,0.91666669,0.5,0.75,0.25,1,1,0.84423918,1,0.91485554,0.92569089,0.91661155,0.81666666,0.65687424,0.75,1,0.69999999,0.25040796,0.9375,0.9375,1,1,0.29692596,0.042684473,0.5,0.63304985,0.0043414496,0.66874999,0.9375,0
"54",0.51779062,0.29799366,0.50542605,0.7499522,0.50852782,0.37978917,0.86901212,0.37978917,0.49026716,0.5003978,0.4700059,0.5003978,0.26931122,0.22767426,0.31094816,0.63726646,0.78218174,0.72482115,0.83954233,0.49235117,0.57089829,0.41380402,0.52611035,0.65193516,0.3928104,0.61871672,0.3915548,0.57553476,0.21567342,0.2212719,0.21007493,0.98358876,0.63532591,0.7459777,0.5,0.66000003,0.19122103,1,0.65468246,0.26006165
"54",0.50091642,0.46807823,0.50091642,0.34879467,0.63327229,0.72510695,0.33636448,0.72510695,0.90847081,1,0.72541237,1,0.54174304,0.83333331,0.25015274,0.54143757,0.54143757,0.434432,0.54143757,0.56885779,0.56690288,0.4064545,0.26257637,0.21756147,0.25,0.43772909,0.1,0.15877639,0.65607816,0.65607816,0.58733797,0,0.49083334,0.62556452,1,0.33000001,0.54689443,0.54386455,0.87511456,0
"54",0.26988471,0.18115361,0.49794751,0.36789832,0.53288919,0.67448473,0.43241245,NA,0.59487379,0.6874209,0.49711186,NA,0.64271581,0.76579928,0.86850041,0.55847907,0.75749671,0.86515224,0.62500262,0.7209245,0.77544868,0.78988349,0.41666666,0.8890574,0.30839783,0.61539477,0.25,0.3809399,0.82674766,0.77103001,0.71531934,0.29898605,0.36287925,0.21992756,0.53950816,0.33000001,0.32753345,0.57731724,0.9375,0
"54",0.25,0.064872995,0.35102892,0.3714295,0.78092039,0.57903779,0.15685126,NA,0.86666667,0.67379469,0.65771437,NA,0.54166663,0.83333331,0.58626574,0.76430213,0.82667291,0.79519224,0.6694026,0.68434018,0.77338898,0.90505064,0.40191126,0.48912752,0.38019896,0.34223127,0.22499999,0.26137602,0.69799948,0.63783771,0.71531934,0.65588319,0.5084666,0.15382153,0.92339772,0.53423971,0.098443151,0.61994666,0.92950034,0.38668978
"54",0.22460663,0.053658124,0.26087672,0.19651744,0.44089091,0.43046734,0.10493994,NA,0.50729162,0.63776451,0.25006294,NA,0.49911088,0.49318478,0.48600441,0.39433837,0.5116629,0.18371697,0.52649015,0.46294773,0.56900328,0.29925439,0.50466573,1,0.41976836,0.61871672,0.30030513,0.20996171,0.51832104,0.49244595,0.47673577,0.76214457,0.67781329,0.27581081,1,0.66000003,0.20069376,0.82578635,0.97275329,0
"54",0.31538504,0.099174805,0.306382,0.42440319,0.62468749,0.58575523,0.27276984,NA,0.65960914,0.59004444,0.68204087,NA,0.58798563,0.44034111,0.39245698,0.66216385,0.66666669,0.61447954,0.79110342,0.64221567,0.75842434,0.58697855,0.352525,0.21756147,0.43334079,0.41514558,0.23321375,0.25040796,0.55702806,0.57963777,0.58733797,1,0.47517523,0.36305919,0.71504295,0.450946,0.50546807,0.8259449,0.5625,0
"54",0.44148403,0.24799366,0.75271302,0.34879467,0.37520117,0.3724083,0.33856115,NA,0.42191383,0,0.29364747,NA,0.32650423,0.68394864,0.28558779,0.39144972,0.32944462,0.18371697,0.73630816,0.44045135,0.62664109,0.29761681,0.20092627,0.30475092,0.29555377,0.33067682,0.32597125,0.28560486,0.43987837,0.46309865,0.53154224,0.29437801,0.47467455,0.39587316,0.51381421,0.66000003,0.48516843,0.087499999,0.38386616,0.065780029
"54",1,0.43718633,1,0.7499522,0.48838151,0.52344632,0.33636448,NA,0.76846844,0.91666669,0.89999998,NA,0.3717218,0.91666669,0.014575982,0.61027586,0.73540121,1,0.45704445,0.57795572,0.55046785,0.69084138,0.2253719,0.26644102,0.375,0.50214624,0,0.51973259,0.5625,0.5625,0.71531934,0.2729055,0.31357127,0.56539786,0,0.67911196,0.58997232,1,0.1875,0
"54",0.50245434,0.29895833,0.45845252,0.7499522,0.45023397,0.33305806,0.86901212,0.33305806,0.49469259,0.49091446,0.50224888,0.49091446,0.17142349,0.15731873,0.18552825,0.56740987,0.65853852,0.72482115,0.59225589,0.47628129,0.53875858,0.41380402,0.44224745,0.65193516,0.27416015,0.45761234,0.25199485,0.57553476,0.282675,0.35527506,0.21007493,0.69472086,0.46060058,0.40501165,0.38862479,0.58816534,0.21995944,0.26800841,0.56630993,0.15870529
"54",0.50850725,0.21586068,0.55970895,0.7499522,0.39755785,0.25293985,0.86901212,0.25293985,0.36298436,0.37608677,0.33677953,0.37608677,0.14289534,0.13031662,0.15547408,0.54217589,0.59281594,0.72482115,0.46081075,0.49153584,0.56926763,0.41380402,0.41011032,0.65193516,0.22761445,0.38498214,0.21048516,0.57553476,0.24940552,0.2887361,0.21007493,0.57193726,0.47190127,0.5069043,0.50580084,0.40299866,0.19152775,0.04109529,0.49642652,0.13003083
"54",0.46167827,0.21466033,0.42042223,0.7499522,0.52942705,0.40254501,0.86901212,0.40254501,0.56652838,0.61148381,0.47661749,0.61148381,0.23856165,0.2385765,0.23854679,0.65630913,0.75776708,0.72482115,0.79071301,0.55485117,0.69589829,0.41380402,0.47180197,0.65193516,0.32101426,0.38214472,0.42838097,0.57553476,0.27969325,0.34931159,0.21007493,0.65572584,0.66532588,0.4959777,0.5,1,0.19122103,0.74557269,0.81132716,0.13003083
"54",0.53020597,0.33266374,0.50800198,0.7499522,0.49130446,0.37233305,0.86901212,0.37233305,0.53215486,0.53125691,0.53395081,0.53125691,0.21251124,0.20076832,0.22425416,0.61027586,0.73056465,0.72482115,0.73630816,0.48998702,0.56616998,0.41380402,0.48371887,0.65193516,0.35618156,0.52914172,0.30580118,0.57553476,0.29505187,0.38002881,0.21007493,0.80538851,0.46372646,0.40307635,0.53325284,0.45485017,0.246079,0.46538365,0.65468246,0.16789356
"54",0.48691052,0.23368095,0.47709838,0.7499522,0.4176414,0.25430763,0.86901212,0.25430763,0.37323049,0.39572054,0.32825035,0.39572054,0.13538474,0.11529541,0.15547408,0.58097517,0.62106013,0.72482115,0.51729918,0.54089028,0.66797656,0.41380402,0.44936424,0.65193516,0.30601934,0.48161843,0.23171359,0.57553476,0.27606487,0.34205481,0.21007493,0.50322706,0.62026936,0.36451066,0.56567144,0.93062598,0.19632205,0.20890106,0.83613878,0.13003083
"54",0.42032674,0.21466033,0.2963677,0.7499522,0.44470182,0.33117825,0.86901212,0.33117825,0.51568621,0.55474699,0.43756464,0.55474699,0.14667025,0.12938777,0.16395272,0.55822539,0.62409961,0.72482115,0.52337807,0.49235117,0.57089829,0.41380402,0.43389568,0.65193516,0.210467,0.53576404,0.1957774,0.57553476,0.36482924,0.51958358,0.21007493,0.51427621,0.19199257,0.24597768,0,0.33000001,0.19122103,0.22576398,0.29779819,0.13003083
"54",0.51013923,0.47274873,0.30771673,0.7499522,0.43617111,0.30968025,0.86901212,0.30968025,0.47523269,0.55458963,0.31651884,0.55458963,0.14412782,0.12577629,0.16247934,0.56266201,0.639516,0.72482115,0.55421078,0.48580801,0.55781198,0.41380402,0.42788136,0.65193516,0.27228999,0.42722163,0.2124252,0.57553476,0.31285137,0.41562781,0.21007493,0.57571447,0.44478807,0.24597768,0.5,0.58838654,0.19122103,0.12426982,0.17361094,0.13003083
"54",0.53124231,0.33176649,0.51200831,0.7499522,0.4323073,0.2739234,0.86901212,0.2739234,0.40579966,0.4463008,0.32479736,0.4463008,0.14204714,0.12354654,0.16054772,0.59069121,0.62859488,0.72482115,0.53236854,0.55278754,0.69177103,0.41380402,0.42164946,0.65193516,0.25318336,0.42496717,0.20262681,0.57553476,0.30629435,0.40251377,0.21007493,0.62870151,0.44494918,0.35392192,0.32096705,0.65995854,0.19122103,0.053259194,0.6875,0.13003083
