"YEAR","isco","totalemp","sunratio","satratio","nightratio","evenratio","shiftratio","extraratio","supratio","ftratio","onratio","femratio","COUNTRY","iscoprop"
2010,74,907,0.1369,0.5065,0.0771,0.1574,0.1288,0.0237,0.1581,0.8015,0.0971,0.215,"IE",0.928817933252092
2010,81,521,0.3215,0.4608,0.4783,0.5874,0.6027,0.0451,0.2097,0.9731,0.0145,0.2668,"IE",0.533532682717023
2010,82,2095,0.1642,0.3077,0.2575,0.3264,0.3504,0.0537,0.0952,0.8988,0.0185,0.3251,"IE",2.14539533645329
2010,83,3820,0.3767,0.6275,0.335,0.4182,0.2416,0.0506,0.0385,0.8497,0.1055,0.039,"IE",3.9118903032227
2010,91,3655,0.2705,0.4182,0.1206,0.2259,0.1605,0.0156,0.0403,0.4594,0.0413,0.5724,"IE",3.74292121944476
2010,92,607,0.5963,0.8367,0.1398,0.2813,0.1255,0.0374,0.0693,0.7298,0.1629,0.2339,"IE",0.621601417292194
2010,93,2896,0.1616,0.3017,0.1657,0.2267,0.2229,0.0267,0.0975,0.8239,0.0256,0.201,"IE",2.96566343406622
2011,11,113,0.5449,0.5952,0.2727,0.5122,0.2286,0.1034,0.6952,0.9558,0.1959,0.115,"IE",0.128094676702639
2011,12,2126,0.2207,0.4134,0.086,0.2576,0.0617,0.0673,0.8342,0.9374,0.2782,0.3104,"IE",2.40999365194523
2011,13,1816,0.1538,0.3009,0.0862,0.1868,0.0866,0.0913,0.8274,0.9411,0.1297,0.2902,"IE",2.05858347692029
2011,14,2500,0.6228,0.8373,0.2814,0.5313,0.3188,0.0733,0.8547,0.8816,0.1791,0.4008,"IE",2.83395302439467
2011,21,2659,0.1599,0.2911,0.0798,0.1951,0.0867,0.087,0.4621,0.9105,0.1824,0.2877,"IE",3.01419243674617
2011,22,4147,0.5345,0.6016,0.4121,0.5055,0.5279,0.0421,0.4863,0.7687,0.0474,0.8153,"IE",4.70096127686587
2011,23,4509,0.0453,0.08,0.0099,0.0692,0.0112,0.0695,0.2153,0.837,0.1434,0.7554,"IE",5.11131767479822
2011,24,4021,0.1151,0.2003,0.0431,0.1491,0.04,0.0761,0.5079,0.9052,0.1749,0.4367,"IE",4.55813004443638
2011,25,1761,0.1486,0.2104,0.0658,0.1629,0.0585,0.0901,0.4855,0.9489,0.2422,0.2697,"IE",1.9962365103836
2011,26,1661,0.3167,0.4214,0.1708,0.3516,0.1084,0.0559,0.3418,0.7971,0.2854,0.5141,"IE",1.88287838940782
2011,31,1687,0.366,0.4709,0.303,0.3616,0.3702,0.0576,0.3865,0.9348,0.059,0.2158,"IE",1.91235150086152
2011,32,650,0.2626,0.4325,0.1652,0.2278,0.2411,0.0557,0.2722,0.7369,0.113,0.6415,"IE",0.736827786342614
2011,33,4587,0.0921,0.1732,0.0408,0.1022,0.0565,0.0467,0.3406,0.8552,0.0967,0.5524,"IE",5.19973700915934
2011,34,1978,0.4761,0.5918,0.1309,0.3724,0.2669,0.0368,0.3289,0.682,0.0756,0.4646,"IE",2.24222363290106
2011,35,534,0.1826,0.2562,0.1111,0.1951,0.173,0.0564,0.1947,0.9101,0.1233,0.2603,"IE",0.605332366010701
2011,41,2178,0.0501,0.0828,0.0209,0.0452,0.0499,0.0249,0.1814,0.6189,0.0529,0.9109,"IE",2.46893987485263
2011,42,2625,0.1522,0.2616,0.0507,0.1397,0.1487,0.029,0.1864,0.6895,0.0357,0.7531,"IE",2.9756506756144
2011,43,1779,0.1054,0.1819,0.0389,0.0969,0.0883,0.0424,0.2182,0.6678,0.0705,0.7538,"IE",2.01664097215925
2011,44,2620,0.0558,0.1307,0.0191,0.0587,0.0516,0.023,0.1704,0.6435,0.0421,0.8332,"IE",2.96998276956561
2011,51,3885,0.479,0.7846,0.2325,0.4254,0.3044,0.02,0.112,0.4422,0.0391,0.6685,"IE",4.40396299990931
2011,52,7556,0.4551,0.7131,0.0543,0.2792,0.2335,0.0241,0.1279,0.5161,0.0522,0.6452,"IE",8.56533962093044
2011,53,4748,0.3325,0.3698,0.1992,0.2678,0.2683,0.0173,0.0814,0.556,0.0577,0.9044,"IE",5.38224358393035
2011,54,1583,0.8421,0.9005,0.739,0.8132,0.7661,0.0846,0.2015,0.8825,0.0417,0.163,"IE",1.7944590550467
2011,61,3839,0.8605,0.9228,0.3789,0.633,0.0572,0.0255,0.1535,0.8653,0.6131,0.0646,"IE",4.35181826426045
2011,62,89,0.7714,0.8841,0.5346,0.6601,0.4,0,0.2,0.8876,0.0814,0,"IE",0.10088872766845
2011,71,2698,0.089,0.4296,0.0418,0.1348,0.0524,0.026,0.1277,0.8388,0.1211,0.0096,"IE",3.05840210392673
2011,72,2395,0.14,0.4341,0.1248,0.2119,0.1925,0.0496,0.1726,0.9065,0.0726,0.0163,"IE",2.71492699737009
2011,73,412,0.1711,0.3576,0.1069,0.1873,0.2085,0.0352,0.1383,0.7767,0.1193,0.3083,"IE",0.467035458420241
2011,74,1482,0.1917,0.3791,0.1217,0.2414,0.1692,0.0586,0.2361,0.946,0.1293,0.0331,"IE",1.67996735286116
2011,75,1834,0.2054,0.4678,0.169,0.2415,0.2582,0.0527,0.1327,0.868,0.0626,0.2503,"IE",2.07898793869593
2011,81,807,0.2752,0.4131,0.4173,0.4969,0.5295,0.0682,0.1679,0.917,0.0301,0.3024,"IE",0.914800036274599
2011,82,1115,0.1955,0.3264,0.3353,0.3935,0.4378,0.0699,0.0954,0.9417,0.0127,0.4404,"IE",1.26394304888002
2011,83,3573,0.3765,0.6184,0.3196,0.433,0.2492,0.047,0.0396,0.8354,0.0913,0.0263,"IE",4.05028566246486
2011,91,1857,0.2521,0.3846,0.0907,0.1817,0.1541,0.0131,0.0456,0.3872,0.0168,0.7491,"IE",2.10506030652036
2011,92,545,0.4929,0.6999,0.1747,0.2913,0.1606,0.0161,0.067,0.7982,0.1778,0.211,"IE",0.617801759318038
2011,93,3001,0.1956,0.3732,0.1374,0.2251,0.2247,0.0411,0.1207,0.8124,0.0221,0.1593,"IE",3.40187721048336
2011,94,1000,0.5042,0.5787,0.1663,0.3058,0.2674,0.0182,0.1254,0.546,0.0156,0.708,"IE",1.13358120975787
2011,95,9,0.1111,0.1111,0.0588,0.0588,0,0.1111,0,1,0,0.4444,"IE",0.0102022308878208
2011,96,1356,0.2315,0.3917,0.2194,0.2764,0.236,0.0402,0.0673,0.7419,0.0344,0.1822,"IE",1.53713612043167
2012,11,142,0.3574,0.5556,0.2479,0.5204,0.123,0.0926,0.7213,0.8803,0.3133,0.2676,"IE",0.158700001117606
2012,12,2640,0.1989,0.3865,0.1085,0.3127,0.0653,0.1011,0.8434,0.9216,0.2775,0.3098,"IE",2.95047889401746
2012,13,1875,0.1278,0.2558,0.0828,0.2509,0.0725,0.1069,0.8194,0.9504,0.1829,0.2955,"IE",2.0955105781374
2012,14,2414,0.5559,0.7644,0.278,0.5804,0.3153,0.0702,0.8234,0.8641,0.1612,0.3977,"IE",2.6979000189993
2012,21,2778,0.0997,0.2002,0.08,0.2235,0.065,0.1059,0.4731,0.9176,0.1661,0.2833,"IE",3.10470847256837
2012,22,4313,0.4608,0.539,0.3633,0.5135,0.4803,0.0519,0.4733,0.7681,0.0599,0.8152,"IE",4.82023313253685
2012,23,4551,0.0408,0.0712,0.0293,0.1124,0.0069,0.0998,0.2318,0.835,0.2557,0.757,"IE",5.08622327525509
2012,24,4011,0.0796,0.1479,0.0516,0.2002,0.0337,0.0992,0.503,0.8938,0.1845,0.4762,"IE",4.48271622875152
2012,25,1885,0.1017,0.1554,0.071,0.2167,0.0451,0.1149,0.4997,0.957,0.2402,0.2377,"IE",2.10668663455413
2012,26,1670,0.2737,0.3832,0.1762,0.3876,0.1154,0.0654,0.3482,0.8042,0.2902,0.5006,"IE",1.86640142159438
2012,31,1921,0.2639,0.3684,0.2497,0.3684,0.2914,0.0686,0.3821,0.9401,0.0566,0.2384,"IE",2.14692043765437
2012,32,749,0.1974,0.3789,0.1781,0.3166,0.2595,0.0651,0.2927,0.7583,0.1011,0.6676,"IE",0.837086625613286
2012,33,4974,0.075,0.1511,0.0503,0.1633,0.0489,0.0603,0.3405,0.8554,0.0893,0.5577,"IE",5.55897046168289
2012,34,1967,0.417,0.5619,0.1854,0.455,0.2456,0.0422,0.3215,0.6919,0.0847,0.4662,"IE",2.19833029717134
2012,35,551,0.121,0.1973,0.1314,0.2457,0.1604,0.0628,0.2357,0.9129,0.1124,0.2958,"IE",0.615800708561977
2012,41,1854,0.0299,0.0682,0.0291,0.0956,0.0341,0.0263,0.1807,0.6537,0.0488,0.9013,"IE",2.07204085966226
2012,42,2563,0.1669,0.2976,0.0751,0.2187,0.158,0.0323,0.176,0.682,0.0318,0.7675,"IE",2.86442325960861
2012,43,1803,0.0837,0.1449,0.0502,0.1342,0.0653,0.0576,0.2168,0.7177,0.0639,0.741,"IE",2.01504297193692
2012,44,2612,0.0605,0.1176,0.0324,0.1078,0.0514,0.0311,0.1977,0.6619,0.0435,0.7971,"IE",2.91918593605061
2012,51,4109,0.446,0.7362,0.2656,0.4952,0.2838,0.02,0.1021,0.4476,0.0317,0.6685,"IE",4.5922415816355
2012,52,7610,0.4066,0.6801,0.0902,0.3509,0.1966,0.0285,0.1263,0.4989,0.039,0.6578,"IE",8.50497893313365
2012,53,4811,0.3089,0.347,0.2008,0.3026,0.2269,0.0188,0.0945,0.5367,0.0422,0.9065,"IE",5.37680074209015
2012,54,1477,0.7753,0.8385,0.6909,0.8016,0.6922,0.0818,0.2214,0.8775,0.0392,0.1517,"IE",1.65070353275143
2012,61,3930,0.8149,0.8818,0.2811,0.6238,0.0523,0.0279,0.1752,0.8407,0.3725,0.083,"IE",4.39219017177599
2012,62,84,0.5782,0.7429,0.4362,0.6541,0.15,0.0278,0.0513,0.7857,0.0625,0.0119,"IE",0.0938788739005555
2012,71,2524,0.0611,0.3192,0.045,0.1754,0.0437,0.0374,0.0758,0.7857,0.0803,0.0063,"IE",2.82083663958336
2012,72,2522,0.1216,0.3731,0.1305,0.2538,0.1771,0.0583,0.1611,0.8957,0.0541,0.0198,"IE",2.81860142830001
2012,73,470,0.162,0.3495,0.1973,0.3486,0.287,0.0742,0.1935,0.8255,0.0981,0.3043,"IE",0.525274651586441
2012,74,1340,0.1208,0.3012,0.093,0.2527,0.0994,0.1007,0.2796,0.9366,0.1138,0.0254,"IE",1.49759155984219
2012,75,1876,0.1982,0.424,0.2047,0.3016,0.2585,0.0637,0.1271,0.8603,0.0422,0.2537,"IE",2.09662818377907
2012,81,609,0.2149,0.3502,0.3708,0.4724,0.4652,0.0608,0.18,0.9048,0.0192,0.2677,"IE",0.680621835779027
2012,82,1205,0.1392,0.2467,0.3241,0.4403,0.4288,0.0699,0.0753,0.9137,0.0071,0.4763,"IE",1.3467147982163
2012,83,3373,0.3312,0.556,0.3078,0.4648,0.2125,0.0571,0.038,0.8043,0.0544,0.0258,"IE",3.76968382936397
2012,91,1863,0.2182,0.3634,0.1081,0.3087,0.1479,0.0208,0.0381,0.3902,0.0105,0.7483,"IE",2.08209931043732
2012,92,553,0.4565,0.6607,0.153,0.3677,0.1521,0.0295,0.0425,0.6763,0.0751,0.2477,"IE",0.618035919845323
2012,93,3156,0.1764,0.3219,0.167,0.2771,0.2244,0.041,0.1044,0.7842,0.0121,0.1511,"IE",3.52716340512087
2012,94,1008,0.4861,0.5879,0.1792,0.3852,0.2795,0.027,0.1322,0.5357,0.011,0.6796,"IE",1.12654648680667
2012,95,7,0.0769,0.2727,0.2308,0.2308,0,0,0,0.2857,0,0.2857,"IE",0.00782323949171295
2012,96,1218,0.1716,0.2981,0.2031,0.2733,0.1678,0.0457,0.0713,0.7299,0.0398,0.1798,"IE",1.36124367155805
2013,11,125,0.3017,0.4153,0.2694,0.5707,0.16,0.0879,0.73,0.896,0.4178,0.272,"IE",0.151388535648972
2013,12,2410,0.1829,0.3749,0.0934,0.3128,0.0599,0.0919,0.8093,0.9079,0.2456,0.3046,"IE",2.91877096731219
2013,13,1689,0.1037,0.2238,0.0749,0.2404,0.0639,0.1405,0.7929,0.9586,0.1847,0.3168,"IE",2.04556189368891
2013,14,2192,0.4838,0.7361,0.258,0.5605,0.3038,0.0828,0.8132,0.8832,0.1906,0.3992,"IE",2.65474936114038
2013,21,2333,0.0796,0.1717,0.0677,0.2169,0.0632,0.1031,0.4508,0.9164,0.1509,0.2872,"IE",2.82551562935242
2013,22,3769,0.4452,0.5246,0.3736,0.5124,0.4549,0.0696,0.4644,0.7798,0.0591,0.8214,"IE",4.56466712688781
2013,23,4206,0.035,0.0629,0.0282,0.1311,0.0094,0.1324,0.1961,0.8155,0.2784,0.7537,"IE",5.09392144751662
2013,24,4114,0.0711,0.1416,0.0454,0.2143,0.0394,0.0961,0.4715,0.8877,0.1626,0.4708,"IE",4.98249948527898
2013,25,1781,0.0759,0.1417,0.0575,0.2197,0.0363,0.1007,0.4866,0.9556,0.1991,0.2471,"IE",2.15698385592656
2013,26,1644,0.2586,0.3819,0.1585,0.3852,0.1042,0.0656,0.3657,0.7944,0.2608,0.5262,"IE",1.99106202085528
2013,31,1670,0.2238,0.3108,0.2087,0.3496,0.2758,0.0808,0.3735,0.9353,0.0546,0.2281,"IE",2.02255083627027
2013,32,701,0.1991,0.4054,0.1631,0.3317,0.254,0.0676,0.2888,0.7275,0.0927,0.6648,"IE",0.848986907919437
2013,33,4192,0.0614,0.1454,0.0392,0.1761,0.0378,0.0714,0.3557,0.8743,0.0881,0.5348,"IE",5.07696593152394
2013,34,1847,0.4018,0.5533,0.2041,0.4954,0.2609,0.0514,0.3492,0.6946,0.075,0.4472,"IE",2.23691700274922
2013,35,466,0.1042,0.229,0.1076,0.2503,0.1487,0.0882,0.2272,0.9013,0.1083,0.2639,"IE",0.564376460899369
2013,41,1810,0.0332,0.0669,0.0302,0.1107,0.0286,0.0357,0.2002,0.6779,0.0391,0.8895,"IE",2.19210599619712
2013,42,2134,0.1712,0.2992,0.0721,0.2341,0.1513,0.0446,0.1825,0.6931,0.028,0.7779,"IE",2.58450508059926
2013,43,1759,0.085,0.1613,0.0472,0.1574,0.0706,0.0538,0.2182,0.6993,0.061,0.7385,"IE",2.13033947365234
2013,44,2694,0.0536,0.1086,0.0306,0.1056,0.0411,0.0359,0.1695,0.663,0.0413,0.8226,"IE",3.26272572030665
2013,51,3880,0.4304,0.7188,0.2648,0.5092,0.2919,0.0259,0.1191,0.4505,0.0324,0.6402,"IE",4.6991001465441
2013,52,6904,0.3736,0.6367,0.0926,0.3714,0.1873,0.0289,0.1159,0.499,0.0371,0.6509,"IE",8.36149160096404
2013,53,4327,0.2941,0.3494,0.1891,0.3214,0.2368,0.0273,0.1157,0.5387,0.0347,0.9029,"IE",5.24046555002483
2013,54,1258,0.7677,0.8277,0.672,0.7749,0.6794,0.0724,0.2114,0.8752,0.0356,0.155,"IE",1.52357422277126
2013,61,4304,0.7992,0.8752,0.2487,0.6262,0.0374,0.0303,0.145,0.8506,0.3399,0.0706,"IE",5.21261005946542
2013,62,126,0.4793,0.7322,0.3047,0.5238,0.1064,0.0465,0.1277,0.8413,0.0488,0.0159,"IE",0.152599643934164
2013,71,2324,0.0512,0.2915,0.0352,0.1798,0.0373,0.0325,0.1508,0.8133,0.0772,0.0095,"IE",2.81461565478569
2013,72,2337,0.0934,0.3496,0.0969,0.2402,0.1548,0.0684,0.1799,0.8798,0.0543,0.0154,"IE",2.83036006249319
2013,73,349,0.1062,0.3062,0.1516,0.3269,0.2823,0.0667,0.1935,0.7994,0.1222,0.2378,"IE",0.422676791531931
2013,74,1182,0.1021,0.272,0.1026,0.2466,0.1165,0.0731,0.2034,0.9323,0.1121,0.044,"IE",1.43152999309668
2013,75,1604,0.1767,0.4241,0.1624,0.3262,0.2323,0.0574,0.1558,0.831,0.0579,0.2612,"IE",1.94261768944761
2013,81,589,0.2197,0.3213,0.3479,0.465,0.4545,0.065,0.1538,0.8574,0.0354,0.3396,"IE",0.713342779977958
2013,82,1102,0.1472,0.2494,0.2759,0.3974,0.3916,0.0605,0.0872,0.9047,0.0037,0.4501,"IE",1.33464133028134
2013,83,3092,0.3285,0.5496,0.3108,0.4806,0.202,0.0692,0.0468,0.8218,0.0507,0.0168,"IE",3.74474681781298
2013,91,1645,0.2025,0.3357,0.0995,0.3233,0.1506,0.0155,0.0636,0.3824,0.0083,0.7605,"IE",1.99227312914048
2013,92,608,0.3962,0.5993,0.082,0.2838,0.1061,0.0419,0.0251,0.6595,0.0728,0.2599,"IE",0.736353837396602
2013,93,2856,0.1728,0.3143,0.1546,0.2987,0.21,0.0439,0.0909,0.7703,0.0111,0.1446,"IE",3.45892526250772
2013,94,952,0.5028,0.5891,0.1938,0.4265,0.2538,0.0262,0.102,0.5179,0.0048,0.6555,"IE",1.15297508750257
2013,95,11,0.2381,0.3684,0.2,0.2,0.4545,0.1111,0,0.3636,0,0.3636,"IE",0.0133221911371096
2013,96,1096,0.1458,0.2525,0.1563,0.2763,0.1381,0.0516,0.0617,0.7044,0.0289,0.1697,"IE",1.32737468057019
2014,11,128,0.1618,0.3305,0.211,0.4747,0.1134,0.0814,0.7629,0.9141,0.3237,0.2188,"IE",0.150774486129925
2014,12,2600,0.1624,0.3483,0.0787,0.2782,0.0615,0.0777,0.8383,0.9327,0.2219,0.3023,"IE",3.06260674951411
2014,13,1723,0.1122,0.2357,0.076,0.2236,0.0575,0.1307,0.8056,0.9518,0.1709,0.3273,"IE",2.02956593438954
2014,14,2332,0.4787,0.7133,0.2409,0.5136,0.2425,0.0741,0.8404,0.8748,0.1609,0.3971,"IE",2.74692266917957
2014,21,2311,0.0729,0.165,0.0614,0.1836,0.061,0.0986,0.4222,0.9195,0.1259,0.2661,"IE",2.72218623004888
2014,22,3765,0.433,0.5281,0.3421,0.4802,0.4304,0.0416,0.4657,0.7607,0.0624,0.8252,"IE",4.434890158431
2014,23,4088,0.0321,0.0632,0.0209,0.1071,0.0089,0.1004,0.2017,0.8185,0.2581,0.7554,"IE",4.81536015077449
2014,24,4336,0.0636,0.1311,0.0519,0.1865,0.0178,0.0898,0.5045,0.8944,0.1459,0.4608,"IE",5.10748571765122
2014,25,1897,0.0698,0.123,0.0541,0.1902,0.0278,0.087,0.4789,0.9647,0.1797,0.2193,"IE",2.23452500147241
2014,26,1712,0.233,0.343,0.1604,0.3486,0.0708,0.0688,0.3559,0.7845,0.2017,0.5368,"IE",2.01660875198775
2014,31,1569,0.2106,0.3057,0.1976,0.3203,0.2155,0.0645,0.3702,0.9184,0.0529,0.2269,"IE",1.84816538076447
2014,32,743,0.194,0.3766,0.1246,0.2801,0.2007,0.0589,0.266,0.7281,0.0794,0.6635,"IE",0.8751987749573
2014,33,4484,0.0603,0.1444,0.0444,0.1401,0.0447,0.0533,0.3777,0.8611,0.0787,0.5404,"IE",5.28181871723894
2014,34,2086,0.4211,0.5729,0.1952,0.4697,0.2731,0.0368,0.3091,0.7033,0.0745,0.4583,"IE",2.45715295364862
2014,35,610,0.1166,0.183,0.0764,0.1786,0.1278,0.0586,0.2113,0.9492,0.0813,0.2623,"IE",0.718534660462925
2014,41,1847,0.024,0.0557,0.0198,0.0752,0.0246,0.0376,0.1817,0.6746,0.0367,0.922,"IE",2.17562871782791
2014,42,2274,0.1878,0.3151,0.0878,0.2537,0.1623,0.0308,0.1801,0.6953,0.0278,0.7357,"IE",2.67860298015195
2014,43,1792,0.1009,0.1698,0.0493,0.1577,0.0678,0.0568,0.2096,0.7093,0.0574,0.7238,"IE",2.11084280581895
2014,44,2926,0.0443,0.0929,0.0263,0.1021,0.0334,0.0284,0.1818,0.6681,0.0316,0.8257,"IE",3.44661051887626
2014,51,4020,0.4562,0.7368,0.258,0.5091,0.2894,0.0197,0.1239,0.4689,0.0299,0.6498,"IE",4.73526120501796
2014,52,6771,0.3808,0.638,0.0916,0.3493,0.1891,0.0257,0.1342,0.5265,0.0373,0.6436,"IE",7.97573473113846
2014,53,4430,0.3098,0.352,0.1841,0.3091,0.2278,0.0216,0.1139,0.5517,0.0321,0.8874,"IE",5.21821073090288
2014,54,1386,0.765,0.8242,0.6832,0.7894,0.6618,0.0747,0.2012,0.8737,0.0288,0.1595,"IE",1.6326049826256
2014,61,4346,0.7917,0.8727,0.223,0.6054,0.0645,0.0295,0.1394,0.8451,0.3442,0.0683,"IE",5.11926497438012
2014,62,110,0.4218,0.6961,0.2828,0.5026,0.3276,0.0755,0.1552,0.8909,0.0374,0.0727,"IE",0.129571824017904
2014,71,2472,0.0518,0.2807,0.0378,0.1531,0.0347,0.0324,0.1444,0.8451,0.0615,0.0138,"IE",2.91183226338418
2014,72,2621,0.0943,0.3329,0.0975,0.2254,0.1499,0.0706,0.1733,0.9061,0.0462,0.0179,"IE",3.0873431886448
2014,73,324,0.1858,0.4033,0.1151,0.3039,0.2246,0.0756,0.2585,0.821,0.11,0.2963,"IE",0.381647918016373
2014,74,1202,0.0942,0.2337,0.0695,0.1973,0.0723,0.0831,0.2534,0.9534,0.0929,0.0366,"IE",1.41586665881383
2014,75,1524,0.1567,0.3948,0.1497,0.2858,0.2134,0.0487,0.1294,0.857,0.0406,0.2808,"IE",1.79515872548442
2014,81,560,0.1926,0.2829,0.3406,0.4368,0.3919,0.0566,0.1766,0.8732,0.0199,0.3268,"IE",0.659638376818423
2014,82,878,0.16,0.2551,0.2993,0.4213,0.3665,0.0509,0.0941,0.9134,0.0103,0.3804,"IE",1.03421874079746
2014,83,3108,0.3139,0.5427,0.2715,0.4542,0.1977,0.053,0.0487,0.8166,0.0435,0.0254,"IE",3.66099299134225
2014,91,1630,0.218,0.3676,0.0806,0.2825,0.1291,0.0164,0.0573,0.419,0.0111,0.7515,"IE",1.92001884681077
2014,92,557,0.3941,0.581,0.0911,0.2735,0.0962,0.0278,0.0334,0.6463,0.0722,0.2926,"IE",0.656104599799753
2014,93,3065,0.1689,0.3128,0.1519,0.2646,0.2014,0.0467,0.1045,0.7654,0.012,0.1537,"IE",3.61034218740797
2014,94,1001,0.4992,0.6185,0.174,0.3999,0.2337,0.0209,0.1227,0.5155,0.0065,0.6683,"IE",1.17910359856293
2014,95,9,0.1111,0.1111,0,0,0,0,0,0.7778,0,0.1111,"IE",0.0106013310560104
2014,96,1035,0.1526,0.2882,0.1387,0.2586,0.1559,0.0562,0.0997,0.6986,0.0252,0.1845,"IE",1.21915307144119
2015,11,133,0.2632,0.4093,0.175,0.4175,0.1171,0.0606,0.7658,0.9474,0.2622,0.2857,"IE",0.167316643602969
2015,12,2279,0.1571,0.3631,0.078,0.307,0.0503,0.0718,0.8526,0.9408,0.2564,0.2887,"IE",2.86702729903132
2015,13,1767,0.12,0.2494,0.0801,0.2338,0.057,0.1049,0.8017,0.9519,0.1703,0.3113,"IE",2.22292112215373
2015,14,2267,0.4789,0.7131,0.2209,0.488,0.2582,0.0578,0.8464,0.8871,0.1504,0.4318,"IE",2.85193106051076
2015,21,2295,0.075,0.165,0.0631,0.1866,0.053,0.0857,0.4327,0.9312,0.1316,0.2911,"IE",2.88715561705875
2015,22,3462,0.4218,0.5115,0.3553,0.4812,0.4325,0.0502,0.4812,0.7484,0.0519,0.8195,"IE",4.35526481318405
2015,23,3821,0.0292,0.0619,0.0285,0.1199,0.006,0.0872,0.2142,0.8336,0.266,0.7611,"IE",4.80689394892439
2015,24,4042,0.0602,0.1321,0.0567,0.1932,0.0268,0.0741,0.5233,0.9045,0.1556,0.4715,"IE",5.0849163416782
2015,25,1637,0.0659,0.1225,0.0682,0.1778,0.0252,0.0758,0.4867,0.9701,0.1772,0.2126,"IE",2.0593785381809
2015,26,1598,0.2311,0.3375,0.148,0.3634,0.0669,0.0589,0.3839,0.8098,0.2288,0.5144,"IE",2.01031576298906
2015,31,1596,0.2104,0.2988,0.1933,0.3028,0.2406,0.0541,0.3703,0.9185,0.043,0.2544,"IE",2.00779972323563
2015,32,720,0.1944,0.3782,0.1482,0.2991,0.2047,0.0491,0.2758,0.7306,0.0625,0.6819,"IE",0.905774311234117
2015,33,4245,0.0678,0.1453,0.0451,0.1455,0.0435,0.0442,0.3962,0.8497,0.0887,0.5534,"IE",5.34029437665115
2015,34,1912,0.3934,0.5521,0.1697,0.4542,0.2183,0.0343,0.3435,0.7212,0.0648,0.4425,"IE",2.40533400427727
2015,35,601,0.1113,0.186,0.0817,0.2196,0.1252,0.0571,0.2021,0.9368,0.0861,0.2562,"IE",0.756069945905145
2015,41,1654,0.0232,0.0542,0.0335,0.0791,0.0163,0.0322,0.1691,0.6378,0.0405,0.9148,"IE",2.08076487608504
2015,42,1998,0.172,0.2933,0.0824,0.2215,0.1421,0.0279,0.1734,0.7387,0.0283,0.7062,"IE",2.51352371367468
2015,43,1626,0.0906,0.1534,0.0504,0.1388,0.0674,0.0457,0.2066,0.6993,0.0506,0.7343,"IE",2.04554031953705
2015,44,2633,0.0391,0.095,0.033,0.0997,0.0311,0.0227,0.1839,0.6525,0.0297,0.8249,"IE",3.3123663353881
2015,51,3570,0.4245,0.7091,0.2123,0.4806,0.2596,0.0229,0.1133,0.4588,0.0375,0.6557,"IE",4.49113095986917
2015,52,6299,0.3825,0.6361,0.0893,0.3397,0.1932,0.0245,0.1476,0.5329,0.0339,0.6345,"IE",7.92426720342181
2015,53,4468,0.3187,0.3645,0.1935,0.3284,0.2287,0.021,0.1123,0.5756,0.0331,0.8941,"IE",5.62083280915838
2015,54,1154,0.7435,0.7928,0.6733,0.7773,0.6529,0.0834,0.2244,0.8865,0.0315,0.1438,"IE",1.45175493772802
2015,61,4152,0.7983,0.8699,0.2085,0.5899,0.0662,0.0325,0.1577,0.8401,0.3381,0.0771,"IE",5.22329852811674
2015,62,91,0.4598,0.7412,0.3421,0.531,0.275,0.0606,0.15,0.8352,0.0682,0.044,"IE",0.114479808780979
2015,71,2496,0.0508,0.3181,0.0439,0.1711,0.0292,0.0327,0.1392,0.867,0.0754,0.0084,"IE",3.14001761227827
2015,72,2403,0.0878,0.3222,0.1024,0.23,0.1343,0.0513,0.1688,0.918,0.0532,0.0204,"IE",3.02302176374387
2015,73,299,0.1458,0.3932,0.1317,0.25,0.1934,0.0412,0.2358,0.8328,0.0912,0.2742,"IE",0.376147943137502
2015,74,1094,0.1023,0.2583,0.0882,0.2132,0.1007,0.0609,0.2577,0.9452,0.0982,0.0256,"IE",1.37627374512517
2015,75,1430,0.1349,0.3823,0.1336,0.2714,0.1891,0.0573,0.1339,0.8168,0.0377,0.2601,"IE",1.79896842370109
2015,81,553,0.2137,0.3504,0.3083,0.4429,0.4257,0.0561,0.162,0.8987,0.0174,0.2821,"IE",0.695684991822871
2015,82,729,0.1441,0.2409,0.274,0.4429,0.3747,0.0577,0.0674,0.9204,0.0083,0.3704,"IE",0.917096490124544
2015,83,3030,0.3026,0.5251,0.2599,0.4338,0.1767,0.0465,0.0404,0.8238,0.0423,0.0271,"IE",3.81180022644358
2015,91,1552,0.2162,0.3563,0.0838,0.2945,0.1354,0.0143,0.0499,0.404,0.0062,0.741,"IE",1.95244684866021
2015,92,430,0.3529,0.5813,0.0493,0.1912,0.0449,0.0288,0.0785,0.6767,0.0729,0.2442,"IE",0.540948546987042
2015,93,2711,0.157,0.3165,0.1392,0.2707,0.2008,0.0508,0.104,0.7909,0.0121,0.1542,"IE",3.41049188577179
2015,94,1064,0.5184,0.6239,0.1766,0.4192,0.2765,0.0291,0.1442,0.5667,0.0181,0.6541,"IE",1.33853314882375
2015,95,19,0.1429,0.3714,0,0.1515,0.1053,0,0.0588,0.8421,0,0,"IE",0.023902377657567
2015,96,999,0.1332,0.2534,0.1353,0.241,0.1501,0.0332,0.0717,0.6977,0.024,0.1962,"IE",1.25676185683734
